pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,interval_ngram_similarity,lcs_similarity,edit_distance_similarity,chord_ngram_similarity,harmonic_edit_distance,pitch_class_similarity,rhythm_ngram_similarity,ioi_similarity,rhythmic_edit_distance,simple_average,weighted_average,original_representation,comparison_representation,weights_used
pair_004920,negative,693,02,271,02,None,0.000000,0.056338,0.056338,0.000000,0.013889,0.011806,0.000000,0.175129,0.000000,0.034833,0.032615,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/271_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004921,negative,693,02,368,01,None,0.000000,0.000000,0.000000,0.000000,0.037037,0.148148,0.000000,0.000000,0.000000,0.020576,0.021605,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/368_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004922,negative,693,02,368,02,None,0.000000,0.076923,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012821,0.015385,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/368_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004923,negative,693,02,604,02,None,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007937,0.009524,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/604_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004924,negative,693,02,605,01,None,0.011236,0.045455,0.045455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011349,0.013619,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/605_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004925,negative,693,02,734,01,None,0.000000,0.131579,0.052632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020468,0.024561,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/734_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004926,negative,693,02,826,01,None,0.020408,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019362,0.023234,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/826_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004927,negative,693,02,866,02,None,0.000000,0.115385,0.038462,0.000000,0.037037,0.160494,0.000000,0.152913,0.000000,0.056032,0.056301,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/866_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004928,negative,693,02,894,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089614,0.000000,0.009957,0.007468,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/693_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/894_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004929,negative,700,01,031,02,None,0.000000,0.117647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013072,0.015686,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/031_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004930,negative,700,01,033,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502401,0.000000,0.055822,0.041867,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/033_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004931,negative,700,01,045,02,None,0.029412,0.200000,0.150000,0.000000,0.000000,0.194444,0.000000,0.499909,0.000000,0.119307,0.114933,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/045_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004932,negative,700,01,081,02,None,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022222,0.026667,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/081_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004933,negative,700,01,100,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442118,0.000000,0.049124,0.036843,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/100_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004934,negative,700,01,204,01,None,0.012500,0.106061,0.106061,0.000000,0.044776,0.047015,0.000000,0.128266,0.000000,0.049409,0.051347,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/204_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004935,negative,700,01,204,01,None,0.000000,0.000000,0.000000,0.000000,0.044776,0.032090,0.000000,0.000000,0.000000,0.008541,0.008968,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/204_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004936,negative,700,01,229,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.004386,0.000000,0.000000,0.000000,0.000487,0.000512,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/229_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004937,negative,700,01,364,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.046528,0.000000,0.000000,0.000000,0.005170,0.005428,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/364_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004938,negative,700,01,664,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.131481,0.000000,0.000000,0.000000,0.014609,0.015340,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/664_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004939,negative,700,01,755,02,None,0.000000,0.176471,0.176471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039216,0.047059,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/755_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004940,negative,700,01,827,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.013889,0.000000,0.000000,0.000000,0.001543,0.001620,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/827_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004941,negative,700,01,859,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.064815,0.000000,0.000000,0.000000,0.007202,0.007562,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/859_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004942,negative,700,01,894,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407246,0.000000,0.045250,0.033937,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/894_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004943,negative,700,02,090,02,None,0.040000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046111,0.055333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/090_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004944,negative,700,02,239,02,None,0.065789,0.134328,0.134328,0.000000,0.014706,0.014356,0.000000,0.150183,0.000000,0.057077,0.060499,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/239_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004945,negative,700,02,251,01,None,0.041667,0.098361,0.081967,0.000000,0.016129,0.037903,0.000000,0.129636,0.000000,0.045074,0.046706,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/251_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004946,negative,700,02,282,01,None,0.087500,0.109589,0.109589,0.000000,0.013514,0.002703,0.000000,0.137885,0.000000,0.051198,0.054273,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/282_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004947,negative,700,02,285,02,None,0.009434,0.075269,0.075269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017775,0.021330,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/285_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004948,negative,700,02,390,02,None,0.000000,0.147059,0.117647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029412,0.035294,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/390_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004949,negative,700,02,471,02,None,0.032258,0.277778,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052967,0.063560,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/471_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004950,negative,700,02,559,01,None,0.000000,0.125000,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020833,0.025000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/559_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004951,negative,700,02,651,02,None,0.027027,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040040,0.048048,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/651_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004952,negative,700,02,666,02,None,0.125000,0.272727,0.181818,0.000000,0.000000,0.010870,0.000000,0.398120,0.000000,0.109837,0.111718,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/666_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004953,negative,700,02,734,01,None,0.045455,0.125000,0.125000,0.000000,0.000000,0.038889,0.000000,0.372756,0.000000,0.078567,0.074994,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/734_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004954,negative,700,02,734,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/734_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004955,negative,700,02,748,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344188,0.000000,0.038243,0.028682,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/748_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004956,negative,700,02,829,01,None,0.037037,0.187500,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031893,0.038272,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/700_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/829_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_004957,negative,715,01,100,01,None,0.000000,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004831,0.005797,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/715_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/100_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
