pair_id,pair_type,transformation,interval_ngram_similarity,lcs_similarity,edit_distance_similarity,chord_ngram_similarity,harmonic_edit_distance,pitch_class_similarity,rhythm_ngram_similarity,ioi_similarity,rhythmic_edit_distance,score_melody,score_harmony,score_rhythm,score_global,simple_average,weighted_average,comparison_representation,experiment_category
pair_004549,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366550,0.000000,0.000000,0.000000,0.122183,0.030546,0.040728,0.030546,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/897_segment_01.json,Transformações Rítmicas
pair_004550,negative,None,0.000000,0.125000,0.125000,0.000000,0.060606,0.161616,0.000000,0.413680,0.000000,0.083333,0.074074,0.137893,0.093733,0.098434,0.093733,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/897_segment_02.json,Outros
pair_004551,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.317518,0.000000,0.000000,0.000000,0.105839,0.026460,0.035280,0.026460,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/072_segment_01.json,Transformações Rítmicas
pair_004552,negative,None,0.012658,0.181818,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095128,0.000000,0.000000,0.038051,0.031710,0.038051,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/197_segment_01.json,Transformações Melódicas
pair_004553,negative,None,0.000000,0.000000,0.000000,0.009709,0.089552,0.037313,0.000000,0.000000,0.000000,0.000000,0.045525,0.000000,0.015934,0.015175,0.015934,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/204_segment_01.json,Transformações Harmônicas
pair_004554,negative,None,0.000000,0.000000,0.000000,0.000000,0.105263,0.067251,0.000000,0.000000,0.000000,0.000000,0.057505,0.000000,0.020127,0.019168,0.020127,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/229_segment_01.json,Transformações Harmônicas
pair_004555,negative,None,0.030534,0.111111,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077518,0.000000,0.000000,0.031007,0.025839,0.031007,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/239_segment_01.json,Transformações Melódicas
pair_004556,negative,None,0.000000,0.026316,0.026316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017544,0.000000,0.000000,0.007018,0.005848,0.007018,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/368_segment_02.json,Transformações Melódicas
pair_004557,negative,None,0.017544,0.184211,0.184211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128655,0.000000,0.000000,0.051462,0.042885,0.051462,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/430_segment_02.json,Transformações Melódicas
pair_004558,negative,None,0.015152,0.210526,0.078947,0.000000,0.051282,0.073504,0.000000,0.148588,0.000000,0.101542,0.041595,0.049529,0.067557,0.064222,0.067557,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/433_segment_01.json,Transformações Combinadas
pair_004559,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198161,0.000000,0.000000,0.000000,0.066054,0.016513,0.022018,0.016513,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/471_segment_01.json,Transformações Rítmicas
pair_004560,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/518_segment_01.json,Transformações Harmônicas
pair_004561,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221167,0.000000,0.000000,0.000000,0.073722,0.018431,0.024574,0.018431,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/644_segment_02.json,Transformações Rítmicas
pair_004562,negative,None,0.000000,0.000000,0.000000,0.000000,0.076923,0.012821,0.000000,0.000000,0.000000,0.000000,0.029915,0.000000,0.010470,0.009972,0.010470,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/827_segment_02.json,Transformações Harmônicas
pair_004563,negative,None,0.000000,0.000000,0.000000,0.000000,0.051282,0.050855,0.000000,0.000000,0.000000,0.000000,0.034046,0.000000,0.011916,0.011349,0.011916,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/889_segment_02.json,Transformações Harmônicas
pair_004564,negative,None,0.012346,0.152174,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069333,0.000000,0.000000,0.027733,0.023111,0.027733,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/897_segment_01.json,Transformações Melódicas
pair_004565,negative,None,0.012048,0.075758,0.075758,0.000000,0.029851,0.024876,0.000000,0.119536,0.000000,0.054521,0.018242,0.039845,0.038155,0.037536,0.038155,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/045_segment_02.json,Transformações Combinadas
