song_id,segment_id,transformation,comparison_type,metric,metric_parameters,value
047,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
072,01,duration_scaling,transformed,ioi_similarity,{},0.347492
072,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
072,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
072,01,original_copy,baseline_original,ioi_similarity,{},1.000000
072,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
072,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
072,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.341831
072,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
072,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
072,01,tempo_change,transformed,ioi_similarity,{},1.000000
072,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
072,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
072,02,duration_scaling,transformed,ioi_similarity,{},0.351378
072,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
072,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
072,02,original_copy,baseline_original,ioi_similarity,{},1.000000
072,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
072,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
072,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.346272
072,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
072,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
072,02,tempo_change,transformed,ioi_similarity,{},1.000000
072,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
072,02,tempo_change,transformed,rhythmic_edit_distance,{},0.033333
074,01,duration_scaling,transformed,ioi_similarity,{},0.158449
074,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
074,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
074,01,original_copy,baseline_original,ioi_similarity,{},1.000000
074,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
074,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
074,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.148753
074,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
074,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
074,01,tempo_change,transformed,ioi_similarity,{},1.000000
074,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
074,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
074,02,duration_scaling,transformed,ioi_similarity,{},0.159880
074,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
074,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
074,02,original_copy,baseline_original,ioi_similarity,{},1.000000
074,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
074,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
074,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.159677
074,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
074,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
074,02,tempo_change,transformed,ioi_similarity,{},1.000000
074,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
074,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
081,01,duration_scaling,transformed,ioi_similarity,{},0.198669
081,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
081,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
081,01,original_copy,baseline_original,ioi_similarity,{},1.000000
081,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
081,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
081,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.201364
081,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
081,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
081,01,tempo_change,transformed,ioi_similarity,{},1.000000
081,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
081,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
081,02,duration_scaling,transformed,ioi_similarity,{},0.187258
081,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
081,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
081,02,original_copy,baseline_original,ioi_similarity,{},1.000000
081,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
081,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
081,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.190823
081,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
081,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
081,02,tempo_change,transformed,ioi_similarity,{},1.000000
081,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
081,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
082,01,duration_scaling,transformed,ioi_similarity,{},0.207799
082,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
082,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
082,01,original_copy,baseline_original,ioi_similarity,{},1.000000
082,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
